clade_name	clade_taxid	SRR6784512_metaphlan	SRR6784531_metaphlan	SRR6784521_metaphlan	SRR6784526_metaphlan	SRR6784543_metaphlan	SRR6784517_metaphlan	SRR6784513_metaphlan	SRR6784414_metaphlan	SRR6784516_metaphlan	SRR6784403_metaphlan	SRR6784577_metaphlan	SRR6784570_metaphlan	SRR6784534_metaphlan	SRR6784595_metaphlan	SRR6784528_metaphlan	SRR6784585_metaphlan	SRR6784560_metaphlan	SRR6784561_metaphlan	SRR6784540_metaphlan	SRR6784520_metaphlan	SRR6784598_metaphlan	SRR6784574_metaphlan	SRR6784525_metaphlan	SRR6784535_metaphlan	SRR6784527_metaphlan	SRR6784553_metaphlan	SRR6784583_metaphlan	SRR6784589_metaphlan	SRR6784569_metaphlan	SRR6784510_metaphlan	SRR6784537_metaphlan	SRR6784523_metaphlan	SRR6784536_metaphlan	SRR6784566_metaphlan	SRR6784405_metaphlan	SRR6784410_metaphlan	SRR6784556_metaphlan	SRR6784576_metaphlan	SRR6784571_metaphlan	SRR6784575_metaphlan	SRR6784573_metaphlan	SRR6784578_metaphlan	SRR6784511_metaphlan	SRR6784411_metaphlan	SRR6784406_metaphlan	SRR6784544_metaphlan	SRR6784596_metaphlan	SRR6784591_metaphlan	SRR6784550_metaphlan	SRR6784552_metaphlan	SRR6784529_metaphlan	SRR6784597_metaphlan	SRR6784563_metaphlan	SRR6784514_metaphlan	SRR6784592_metaphlan	SRR6784413_metaphlan	SRR6784594_metaphlan	SRR6784568_metaphlan	SRR6784587_metaphlan	SRR6784586_metaphlan	SRR6784593_metaphlan	SRR6784567_metaphlan	SRR6784519_metaphlan	SRR6784524_metaphlan	SRR6784590_metaphlan	SRR6784515_metaphlan	SRR6784546_metaphlan	SRR6784565_metaphlan	SRR6784539_metaphlan	SRR6784582_metaphlan	SRR6784584_metaphlan	SRR6784564_metaphlan	SRR6784532_metaphlan	SRR6784580_metaphlan	SRR6784555_metaphlan	SRR6784549_metaphlan	SRR6784412_metaphlan	SRR6784542_metaphlan	SRR6784409_metaphlan	SRR6784557_metaphlan	SRR6784538_metaphlan	SRR6784562_metaphlan	SRR6784554_metaphlan	SRR6784408_metaphlan	SRR6784522_metaphlan	SRR6784559_metaphlan	SRR6784547_metaphlan	SRR6784572_metaphlan	SRR6784588_metaphlan	SRR6784581_metaphlan	SRR6784530_metaphlan	SRR6784545_metaphlan	SRR6784404_metaphlan	SRR6784558_metaphlan	SRR6784579_metaphlan	SRR6784518_metaphlan	SRR6784533_metaphlan	SRR6784548_metaphlan	SRR6784551_metaphlan	SRR6784541_metaphlan
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9646|s__GGB9646_SGB15123	2|1239|186801|186802|541000||	0	0	0	9887.0	11831.0	2885.0	0	0	0	1113.0	1177.0	2895.0	0	0	0	2789.0	0	33726.0	651.0	14978.0	0	0	0	0	0	22720.0	3393.0	3898.0	0	0	264.0	0	2880.0	15642.0	8741.0	0	9829.0	10994.0	0	0	0	0	1715.0	0	0	8085.0	0	6304.0	0	0	0	0	0	0	0	6016.0	0	3803.0	3290.0	4877.0	0	0	0	0	0	54.0	0	0	0	0	718.0	0	0	0	0	0	0	0	0	1432.0	0	5779.0	0	2480.0	0	1819.0	0	0	297.0	1021.0	0	5951.0	0	0	0	26249.0	1678.0	2209.0	585.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9646|s__GGB9646_SGB15123|t__SGB15123	2|1239|186801|186802|541000|||	0	0	0	9887.0	11831.0	2885.0	0	0	0	1113.0	1177.0	2895.0	0	0	0	2789.0	0	33726.0	651.0	14978.0	0	0	0	0	0	22720.0	3393.0	3898.0	0	0	264.0	0	2880.0	15642.0	8741.0	0	9829.0	10994.0	0	0	0	0	1715.0	0	0	8085.0	0	6304.0	0	0	0	0	0	0	0	6016.0	0	3803.0	3290.0	4877.0	0	0	0	0	0	54.0	0	0	0	0	718.0	0	0	0	0	0	0	0	0	1432.0	0	5779.0	0	2480.0	0	1819.0	0	0	297.0	1021.0	0	5951.0	0	0	0	26249.0	1678.0	2209.0	585.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9667	2|1239|186801|186802|541000|	0	0	100157.0	14944.0	16644.0	166571.0	0	55789.0	1896.0	0	408.0	0	0	0	0	0	61412.0	1353.0	0	0	24592.0	14664.0	0	0	0	187108.0	0	0	0	0	0	0	91128.0	23602.0	95463.0	0	196372.0	184322.0	0	0	12220.0	12398.0	162108.0	162.0	0	41983.0	95.0	27747.0	0	0	58828.0	8309.0	0	0	0	11117.0	4971.0	127480.0	3891.0	95155.0	4289.0	2473.0	0	0	122880.0	1671.0	0	0	0	41600.0	33859.0	10444.0	0	0	0	67355.0	30852.0	0	0	51804.0	0	53314.0	0	0	2620.0	3058.0	2941.0	0	8992.0	31671.0	3898.0	10610.0	20984.0	10880.0	2270.0	191346.0	1735.0	2374.0	6695.0	6149.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9667|s__GGB9667_SGB15164	2|1239|186801|186802|541000||	0	0	100157.0	14944.0	16644.0	166571.0	0	55789.0	1896.0	0	408.0	0	0	0	0	0	61412.0	1353.0	0	0	24592.0	14664.0	0	0	0	187108.0	0	0	0	0	0	0	91128.0	23602.0	95463.0	0	196372.0	184322.0	0	0	12220.0	12398.0	162108.0	162.0	0	41983.0	95.0	27747.0	0	0	58828.0	8309.0	0	0	0	11117.0	4971.0	127480.0	3891.0	95155.0	4289.0	2473.0	0	0	122880.0	1671.0	0	0	0	41600.0	33859.0	10444.0	0	0	0	67355.0	30852.0	0	0	51804.0	0	53314.0	0	0	2620.0	3058.0	2941.0	0	8992.0	31671.0	3898.0	10610.0	20984.0	10880.0	2270.0	191346.0	1735.0	2374.0	6695.0	6149.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9667|s__GGB9667_SGB15164|t__SGB15164	2|1239|186801|186802|541000|||	0	0	100157.0	14944.0	16644.0	166571.0	0	55789.0	1896.0	0	408.0	0	0	0	0	0	61412.0	1353.0	0	0	24592.0	14664.0	0	0	0	187108.0	0	0	0	0	0	0	91128.0	23602.0	95463.0	0	196372.0	184322.0	0	0	12220.0	12398.0	162108.0	162.0	0	41983.0	95.0	27747.0	0	0	58828.0	8309.0	0	0	0	11117.0	4971.0	127480.0	3891.0	95155.0	4289.0	2473.0	0	0	122880.0	1671.0	0	0	0	41600.0	33859.0	10444.0	0	0	0	67355.0	30852.0	0	0	51804.0	0	53314.0	0	0	2620.0	3058.0	2941.0	0	8992.0	31671.0	3898.0	10610.0	20984.0	10880.0	2270.0	191346.0	1735.0	2374.0	6695.0	6149.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9668	2|1239|186801|186802|541000|	0	0	0	0	0	0	0	0	0	0	12987.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9668|s__GGB9668_SGB15165	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	12987.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9668|s__GGB9668_SGB15165|t__SGB15165	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	12987.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9673	2|1239|186801|186802|541000|	0	0	0	0	0	0	0	0	0	0	0	0	354198.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9673|s__GGB9673_SGB15172	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	354198.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9673|s__GGB9673_SGB15172|t__SGB15172	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	354198.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9676	2|1239|186801|186802|541000|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.0	0	0	0	0	0	0	0	0	0	0	0	365666.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9676|s__GGB9676_SGB15177	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.0	0	0	0	0	0	0	0	0	0	0	0	365666.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9676|s__GGB9676_SGB15177|t__SGB15177	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.0	0	0	0	0	0	0	0	0	0	0	0	365666.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9677	2|1239|186801|186802|541000|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122126.0	0	0	0	0	0	0	0	2340.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39252.0	0	0	0	0	0	0	243033.0	0	0	0	0	0	0	0	12811.0	0	167246.0	90858.0	0	0	46557.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15102.0	0	11353.0	0	4012.0	0	0	0	0	0	0	0	0	0	0	0	32978.0	15435.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9677|s__GGB9677_SGB15179	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9677|s__GGB9677_SGB15179|t__SGB15179	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9677|s__GGB9677_SGB15180	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122126.0	0	0	0	0	0	0	0	2340.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39252.0	0	0	0	0	0	0	243033.0	0	0	0	0	0	0	0	12811.0	0	167246.0	90858.0	0	0	46557.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14188.0	0	11353.0	0	4012.0	0	0	0	0	0	0	0	0	0	0	0	32978.0	15435.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9677|s__GGB9677_SGB15180|t__SGB15180	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122126.0	0	0	0	0	0	0	0	2340.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39252.0	0	0	0	0	0	0	243033.0	0	0	0	0	0	0	0	12811.0	0	167246.0	90858.0	0	0	46557.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14188.0	0	11353.0	0	4012.0	0	0	0	0	0	0	0	0	0	0	0	32978.0	15435.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9687	2|1239|186801|186802|541000|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9687|s__GGB9687_SGB15191	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9687|s__GGB9687_SGB15191|t__SGB15191	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9691	2|1239|186801|186802|541000|	0	0	0	0	0	0	0	0	0	0	0	0	12103.0	0	0	0	0	177276.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49699.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9691|s__GGB9691_SGB15198	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	12103.0	0	0	0	0	177276.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49699.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9691|s__GGB9691_SGB15198|t__SGB15198	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	12103.0	0	0	0	0	177276.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49699.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694	2|1239|186801|186802|541000|	305.0	0	0	58127.0	0	0	0	7858.0	0	0	120914.0	4045.0	0	0	0	39.0	0	12248.0	0	137584.0	17850.0	0	0	0	0	62056.0	0	4447.0	0	0	0	0	2756.0	8523.0	8877.0	0	75529.0	49391.0	3436.0	0	25074.0	0	0	30768.0	0	228182.0	0	189802.0	0	3553.0	0	0	0	0	0	1013.0	136.0	153194.0	682.0	5610.0	0	0	0	0	0	5041.0	0	0	0	624.0	68102.0	0	0	0	216530.0	10751.0	0	0	0	0	0	877767.0	0	0	0	0	99075.0	0	10192.0	0	109719.0	0	2106.0	0	0	0	3180.0	0	0	988.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15201	2|1239|186801|186802|541000||	305.0	0	0	1973.0	0	0	0	0	0	0	66836.0	0	0	0	0	39.0	0	1781.0	0	119829.0	17783.0	0	0	0	0	4848.0	0	4447.0	0	0	0	0	718.0	3719.0	4953.0	0	0	7610.0	3370.0	0	6229.0	0	0	4904.0	0	29348.0	0	143335.0	0	0	0	0	0	0	0	0	0	31498.0	0	558.0	0	0	0	0	0	0	0	0	0	0	2090.0	0	0	0	216418.0	3622.0	0	0	0	0	0	288127.0	0	0	0	0	2812.0	0	5292.0	0	109719.0	0	0	0	0	0	1338.0	0	0	988.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15201|t__SGB15201	2|1239|186801|186802|541000|||	305.0	0	0	1973.0	0	0	0	0	0	0	66836.0	0	0	0	0	39.0	0	1781.0	0	119829.0	17783.0	0	0	0	0	4848.0	0	4447.0	0	0	0	0	718.0	3719.0	4953.0	0	0	7610.0	3370.0	0	6229.0	0	0	4904.0	0	29348.0	0	143335.0	0	0	0	0	0	0	0	0	0	31498.0	0	558.0	0	0	0	0	0	0	0	0	0	0	2090.0	0	0	0	216418.0	3622.0	0	0	0	0	0	288127.0	0	0	0	0	2812.0	0	5292.0	0	109719.0	0	0	0	0	0	1338.0	0	0	988.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15202	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41781.0	0	0	0	0	0	0	0	68306.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15202|t__SGB15202	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41781.0	0	0	0	0	0	0	0	68306.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15203	2|1239|186801|186802|541000||	0	0	0	33861.0	0	0	0	7858.0	0	0	51103.0	4045.0	0	0	0	0	0	0	0	0	0	0	0	0	0	53632.0	0	0	0	0	0	0	1359.0	4804.0	3924.0	0	75529.0	0	0	0	18561.0	0	0	21449.0	0	0	0	46467.0	0	0	0	0	0	0	0	1013.0	136.0	99736.0	682.0	5052.0	0	0	0	0	0	5041.0	0	0	0	0	40102.0	0	0	0	0	7129.0	0	0	0	0	0	241629.0	0	0	0	0	75244.0	0	3439.0	0	0	0	0	0	0	0	1842.0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15203|t__SGB15203	2|1239|186801|186802|541000|||	0	0	0	33861.0	0	0	0	7858.0	0	0	51103.0	4045.0	0	0	0	0	0	0	0	0	0	0	0	0	0	53632.0	0	0	0	0	0	0	1359.0	4804.0	3924.0	0	75529.0	0	0	0	18561.0	0	0	21449.0	0	0	0	46467.0	0	0	0	0	0	0	0	1013.0	136.0	99736.0	682.0	5052.0	0	0	0	0	0	5041.0	0	0	0	0	40102.0	0	0	0	0	7129.0	0	0	0	0	0	241629.0	0	0	0	0	75244.0	0	3439.0	0	0	0	0	0	0	0	1842.0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15204	2|1239|186801|186802|541000||	0	0	0	22293.0	0	0	0	0	0	0	2975.0	0	0	0	0	0	0	10467.0	0	17755.0	67.0	0	0	0	0	3576.0	0	0	0	0	0	0	679.0	0	0	0	0	0	66.0	0	284.0	0	0	4415.0	0	130275.0	0	0	0	3553.0	0	0	0	0	0	0	0	21960.0	0	0	0	0	0	0	0	0	0	0	0	0	25910.0	0	0	0	112.0	0	0	0	0	0	0	339751.0	0	0	0	0	21019.0	0	1461.0	0	0	0	2106.0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15204|t__SGB15204	2|1239|186801|186802|541000|||	0	0	0	22293.0	0	0	0	0	0	0	2975.0	0	0	0	0	0	0	10467.0	0	17755.0	67.0	0	0	0	0	3576.0	0	0	0	0	0	0	679.0	0	0	0	0	0	66.0	0	284.0	0	0	4415.0	0	130275.0	0	0	0	3553.0	0	0	0	0	0	0	0	21960.0	0	0	0	0	0	0	0	0	0	0	0	0	25910.0	0	0	0	112.0	0	0	0	0	0	0	339751.0	0	0	0	0	21019.0	0	1461.0	0	0	0	2106.0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15207	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8260.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15207|t__SGB15207	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8260.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9695	2|1239|186801|186802|541000|	0	0	0	8007.0	0	292.0	0	0	0	0	0	0	0	0	2123.0	0	0	0	0	9097.0	0	0	0	1885.0	0	10839.0	0	5144.0	0	0	4032800.0	0	2787.0	10579.0	0	0	0	0	807.0	0	44774.0	0	0	0	0	7569.0	0	1357048.0	0	0	0	0	0	0	0	0	0	31100.0	0	0	0	0	0	0	0	0	0	0	3111.0	0	0	0	0	0	0	0	0	0	0	492.0	0	4908.0	0	0	0	0	1329.0	0	92.0	0	18396.0	0	0	0	0	0	11036.0	143.0	0	30688.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9695|s__GGB9695_SGB15209	2|1239|186801|186802|541000||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9097.0	0	0	0	0	0	3725.0	0	5144.0	0	0	0	0	417.0	10579.0	0	0	0	0	807.0	0	16278.0	0	0	0	0	2449.0	0	18463.0	0	0	0	0	0	0	0	0	0	5722.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4908.0	0	0	0	0	0	0	92.0	0	6434.0	0	0	0	0	0	0	0	0	25273.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9695|s__GGB9695_SGB15209|t__SGB15209	2|1239|186801|186802|541000|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9097.0	0	0	0	0	0	3725.0	0	5144.0	0	0	0	0	417.0	10579.0	0	0	0	0	807.0	0	16278.0	0	0	0	0	2449.0	0	18463.0	0	0	0	0	0	0	0	0	0	5722.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4908.0	0	0	0	0	0	0	92.0	0	6434.0	0	0	0	0	0	0	0	0	25273.0
